LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,YEAR,MONTH,DAY,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
-2.812,115.014,326.4,1,1,2019,9,14,0550,Aqua,MODIS,39,6.0NRT,307,10.1,D
-3.155,112.63,318,1.3,1.1,2019,9,14,0550,Aqua,MODIS,48,6.0NRT,297.8,11.3,D
-2.984,113.747,317.8,1.2,1.1,2019,9,14,0550,Aqua,MODIS,44,6.0NRT,301.9,11.5,D
-3.045,113.324,330.2,1.2,1.1,2019,9,14,0550,Aqua,MODIS,74,6.0NRT,302.2,26.4,D
-2.8,114.965,353.5,1,1,2019,9,14,0550,Aqua,MODIS,96,6.0NRT,308.9,58.2,D
-2.801,114.956,343.6,1,1,2019,9,14,0550,Aqua,MODIS,91,6.0NRT,312.4,38,D
-2.841,114.677,344.2,1.1,1,2019,9,14,0550,Aqua,MODIS,88,6.0NRT,312.5,37.4,D
-2.96,113.848,322.6,1.1,1.1,2019,9,14,0550,Aqua,MODIS,39,6.0NRT,301.1,14.6,D
-3.035,113.323,323.6,1.2,1.1,2019,9,14,0550,Aqua,MODIS,19,6.0NRT,301.4,15.4,D
-3.102,112.852,334.8,1.3,1.1,2019,9,14,0550,Aqua,MODIS,85,6.0NRT,302.7,35.7,D
-3.162,112.432,345,1.4,1.2,2019,9,14,0550,Aqua,MODIS,92,6.0NRT,300.2,68.1,D
-3.164,112.42,369.9,1.4,1.2,2019,9,14,0550,Aqua,MODIS,100,6.0NRT,303.4,172.4,D
-3.247,111.834,328.6,1.5,1.2,2019,9,14,0550,Aqua,MODIS,31,6.0NRT,305.6,25.6,D
-2.786,115.001,327.2,1,1,2019,9,14,0550,Aqua,MODIS,35,6.0NRT,305.1,10.9,D
-2.787,114.991,340.3,1,1,2019,9,14,0550,Aqua,MODIS,89,6.0NRT,305.2,30,D
-2.791,114.964,330.8,1,1,2019,9,14,0550,Aqua,MODIS,45,6.0NRT,309.7,14.6,D
-2.916,114.088,342.6,1.1,1.1,2019,9,14,0550,Aqua,MODIS,90,6.0NRT,309.3,40.1,D
-2.92,114.058,331.9,1.1,1.1,2019,9,14,0550,Aqua,MODIS,59,6.0NRT,301.7,25.3,D
-3.025,113.321,339.6,1.2,1.1,2019,9,14,0550,Aqua,MODIS,74,6.0NRT,302.8,42.8,D
-3.155,112.406,331.2,1.4,1.2,2019,9,14,0550,Aqua,MODIS,81,6.0NRT,298,35,D
-3.171,112.293,322.1,1.4,1.2,2019,9,14,0550,Aqua,MODIS,19,6.0NRT,298.1,18.6,D
-2.905,114.096,348.4,1.1,1.1,2019,9,14,0550,Aqua,MODIS,94,6.0NRT,308.9,54.4,D
-2.907,114.086,359.9,1.1,1.1,2019,9,14,0550,Aqua,MODIS,99,6.0NRT,311.4,86.8,D
-3.161,112.291,331.9,1.4,1.2,2019,9,14,0550,Aqua,MODIS,49,6.0NRT,301,35.8,D
-2.757,115.071,333.7,1,1,2019,9,14,0550,Aqua,MODIS,84,6.0NRT,305.6,23,D
-2.944,113.752,317,1.2,1.1,2019,9,14,0550,Aqua,MODIS,50,6.0NRT,300.2,10.5,D
-3.07,112.859,326.6,1.3,1.1,2019,9,14,0550,Aqua,MODIS,48,6.0NRT,301.7,18,D
-3.073,112.836,323.7,1.3,1.1,2019,9,14,0550,Aqua,MODIS,49,6.0NRT,301.8,16.8,D
-2.772,114.904,356.8,1,1,2019,9,14,0550,Aqua,MODIS,98,6.0NRT,310.9,63.5,D
-2.838,114.434,316.2,1.1,1,2019,9,14,0550,Aqua,MODIS,50,6.0NRT,303.3,6.8,D
-3.063,112.834,323.5,1.3,1.1,2019,9,14,0550,Aqua,MODIS,48,6.0NRT,301,16.1,D
-3.129,112.364,342.5,1.4,1.2,2019,9,14,0550,Aqua,MODIS,91,6.0NRT,302.8,64.8,D
-3.131,112.351,357.6,1.4,1.2,2019,9,14,0550,Aqua,MODIS,98,6.0NRT,305.2,117.3,D
-2.755,114.959,340.6,1,1,2019,9,14,0550,Aqua,MODIS,72,6.0NRT,308.9,28.6,D
-3.118,112.362,379.8,1.4,1.2,2019,9,14,0550,Aqua,MODIS,100,6.0NRT,307.2,234.1,D
-3.12,112.35,425.9,1.4,1.2,2019,9,14,0550,Aqua,MODIS,100,6.0NRT,320.6,718.5,D
-3.193,111.826,325.8,1.5,1.2,2019,9,14,0550,Aqua,MODIS,76,6.0NRT,300.2,31.1,D
-2.768,114.8,328.1,1,1,2019,9,14,0550,Aqua,MODIS,57,6.0NRT,308,14.2,D
-3.108,112.361,348.1,1.4,1.2,2019,9,14,0550,Aqua,MODIS,94,6.0NRT,303.9,76.7,D
-3.111,112.336,342,1.4,1.2,2019,9,14,0550,Aqua,MODIS,90,6.0NRT,302.6,53.6,D
-3.113,112.323,347.4,1.4,1.2,2019,9,14,0550,Aqua,MODIS,81,6.0NRT,307.5,72.5,D
-3.101,112.334,343.9,1.4,1.2,2019,9,14,0550,Aqua,MODIS,91,6.0NRT,299.1,58.3,D
-2.689,115.223,323.7,1,1,2019,9,14,0550,Aqua,MODIS,47,6.0NRT,306.9,9.4,D
-2.691,115.214,323.2,1,1,2019,9,14,0550,Aqua,MODIS,51,6.0NRT,304.6,9.2,D
-2.723,114.985,325,1,1,2019,9,14,0550,Aqua,MODIS,47,6.0NRT,303.7,9.6,D
-2.763,114.707,326.3,1,1,2019,9,14,0550,Aqua,MODIS,77,6.0NRT,307.1,15,D
-2.773,114.641,326.4,1.1,1,2019,9,14,0550,Aqua,MODIS,76,6.0NRT,306.8,14.6,D
-3.106,112.329,335.6,1.4,1.2,2019,9,14,0550,Aqua,MODIS,73,6.0NRT,302.3,42.6,D
-2.683,115.203,323.6,1,1,2019,9,14,0550,Aqua,MODIS,32,6.0NRT,304.1,10.3,D
-2.718,114.956,328.4,1,1,2019,9,14,0550,Aqua,MODIS,65,6.0NRT,305.6,14.2,D
-2.89,113.759,317.3,1.1,1.1,2019,9,14,0550,Aqua,MODIS,38,6.0NRT,302.3,9.2,D
-2.897,113.707,316.4,1.2,1.1,2019,9,14,0550,Aqua,MODIS,49,6.0NRT,299.5,10.6,D
-2.968,113.218,359.6,1.2,1.1,2019,9,14,0550,Aqua,MODIS,99,6.0NRT,305.1,97.8,D
-2.969,113.207,348.9,1.2,1.1,2019,9,14,0550,Aqua,MODIS,88,6.0NRT,303.8,65.7,D
-2.958,113.216,358,1.2,1.1,2019,9,14,0550,Aqua,MODIS,99,6.0NRT,309.7,93.2,D
-2.959,113.205,357.3,1.2,1.1,2019,9,14,0550,Aqua,MODIS,98,6.0NRT,307.9,92.7,D
-2.969,113.139,339.9,1.2,1.1,2019,9,14,0550,Aqua,MODIS,76,6.0NRT,304.9,46.2,D
-3.006,112.879,338.7,1.3,1.1,2019,9,14,0550,Aqua,MODIS,81,6.0NRT,306,40.6,D
-3.036,112.668,347.2,1.3,1.1,2019,9,14,0550,Aqua,MODIS,93,6.0NRT,301.1,72.1,D
-3.135,111.977,320.2,1.5,1.2,2019,9,14,0550,Aqua,MODIS,69,6.0NRT,303.3,20.7,D
-2.697,114.972,332.7,1,1,2019,9,14,0550,Aqua,MODIS,83,6.0NRT,304.3,23.4,D
-2.722,114.796,330.8,1,1,2019,9,14,0550,Aqua,MODIS,62,6.0NRT,305.2,18.3,D
-2.881,113.684,313.9,1.2,1.1,2019,9,14,0550,Aqua,MODIS,12,6.0NRT,299.7,8.1,D
-2.948,113.215,331.9,1.2,1.1,2019,9,14,0550,Aqua,MODIS,64,6.0NRT,304.6,27.1,D
-2.949,113.204,353.9,1.2,1.1,2019,9,14,0550,Aqua,MODIS,97,6.0NRT,306.5,82.5,D
-2.962,113.115,339,1.2,1.1,2019,9,14,0550,Aqua,MODIS,54,6.0NRT,304.6,39.4,D
-2.994,112.889,339.3,1.3,1.1,2019,9,14,0550,Aqua,MODIS,89,6.0NRT,305.8,38.9,D
-3.053,112.473,321.1,1.4,1.2,2019,9,14,0550,Aqua,MODIS,43,6.0NRT,303.2,14.2,D
-3.083,112.261,334.4,1.4,1.2,2019,9,14,0550,Aqua,MODIS,42,6.0NRT,303.5,41.9,D
-2.83,113.977,326.3,1.1,1.1,2019,9,14,0550,Aqua,MODIS,67,6.0NRT,305.9,18.8,D
-2.939,113.202,381.5,1.2,1.1,2019,9,14,0550,Aqua,MODIS,100,6.0NRT,303.7,205.1,D
-2.941,113.192,382.5,1.2,1.1,2019,9,14,0550,Aqua,MODIS,100,6.0NRT,308.9,213.4,D
-3.071,112.272,340.1,1.4,1.2,2019,9,14,0550,Aqua,MODIS,63,6.0NRT,300.7,52.6,D
-2.658,115.116,329.9,1,1,2019,9,14,0550,Aqua,MODIS,80,6.0NRT,304.7,17.5,D
-2.813,114.026,336,1.1,1.1,2019,9,14,0550,Aqua,MODIS,70,6.0NRT,304.8,30.4,D
-2.849,113.774,338.5,1.1,1.1,2019,9,14,0550,Aqua,MODIS,88,6.0NRT,305.1,40.2,D
-2.85,113.763,317.2,1.1,1.1,2019,9,14,0550,Aqua,MODIS,14,6.0NRT,301.1,8.2,D
-2.944,113.101,339.1,1.3,1.1,2019,9,14,0550,Aqua,MODIS,64,6.0NRT,305.4,42.1,D
-3.01,112.628,332.2,1.3,1.1,2019,9,14,0550,Aqua,MODIS,72,6.0NRT,304.2,31.9,D
-2.839,113.772,343.8,1.1,1.1,2019,9,14,0550,Aqua,MODIS,91,6.0NRT,304,51.7,D
-3,112.626,344.6,1.3,1.1,2019,9,14,0550,Aqua,MODIS,92,6.0NRT,301.8,64.7,D
-2.667,114.921,318.8,1,1,2019,9,14,0550,Aqua,MODIS,29,6.0NRT,305,8.2,D
-2.801,113.973,316.4,1.1,1.1,2019,9,14,0550,Aqua,MODIS,53,6.0NRT,302.5,8.9,D
-2.963,112.814,332.4,1.3,1.1,2019,9,14,0550,Aqua,MODIS,83,6.0NRT,306.3,30.8,D
-2.448,116.395,321.1,1,1,2019,9,14,0550,Aqua,MODIS,66,6.0NRT,303.3,8.5,D
-2.749,114.208,343.5,1.1,1,2019,9,14,0550,Aqua,MODIS,61,6.0NRT,308.5,44.1,D
-2.753,114.178,336,1.1,1,2019,9,14,0550,Aqua,MODIS,56,6.0NRT,303.1,26.4,D
-2.922,112.96,336,1.3,1.1,2019,9,14,0550,Aqua,MODIS,86,6.0NRT,305.8,35.7,D
-2.767,114.044,341.6,1.1,1.1,2019,9,14,0550,Aqua,MODIS,90,6.0NRT,302.3,43.7,D
-2.769,114.034,325.3,1.1,1.1,2019,9,14,0550,Aqua,MODIS,63,6.0NRT,300.9,17.5,D
-2.923,112.966,328.8,1.3,1.1,2019,9,14,0550,Aqua,MODIS,68,6.0NRT,304.5,24.5,D
-2.676,114.612,337.4,1.1,1,2019,9,14,0550,Aqua,MODIS,71,6.0NRT,311.4,27.3,D
-2.756,114.053,323.2,1.1,1.1,2019,9,14,0550,Aqua,MODIS,72,6.0NRT,299.4,15,D
-2.758,114.043,383.4,1.1,1.1,2019,9,14,0550,Aqua,MODIS,100,6.0NRT,303.6,187.7,D
-2.913,112.965,339.3,1.3,1.1,2019,9,14,0550,Aqua,MODIS,89,6.0NRT,303.3,46,D
-2.914,112.953,330.3,1.3,1.1,2019,9,14,0550,Aqua,MODIS,69,6.0NRT,303.7,24.7,D
-2.978,112.507,316.4,1.4,1.2,2019,9,14,0550,Aqua,MODIS,56,6.0NRT,302.2,8.7,D
-2.98,112.495,318.6,1.4,1.2,2019,9,14,0550,Aqua,MODIS,48,6.0NRT,303.8,11.8,D
-2.667,114.611,337.8,1.1,1,2019,9,14,0550,Aqua,MODIS,85,6.0NRT,309.9,27.6,D
-2.956,112.59,316.1,1.3,1.1,2019,9,14,0550,Aqua,MODIS,16,6.0NRT,297.2,10.6,D
-2.958,112.578,339.9,1.3,1.2,2019,9,14,0550,Aqua,MODIS,89,6.0NRT,302.4,55.6,D
-2.968,112.505,326.4,1.4,1.2,2019,9,14,0550,Aqua,MODIS,74,6.0NRT,306.1,23.7,D
-2.97,112.493,325.4,1.4,1.2,2019,9,14,0550,Aqua,MODIS,68,6.0NRT,304.4,22.1,D
-3.063,111.838,319.6,1.5,1.2,2019,9,14,0550,Aqua,MODIS,48,6.0NRT,301.1,19.5,D
-2.66,114.591,329,1.1,1,2019,9,14,0550,Aqua,MODIS,55,6.0NRT,309.6,15.3,D
-2.662,114.581,344.5,1.1,1,2019,9,14,0550,Aqua,MODIS,92,6.0NRT,309.9,42,D
-2.947,112.576,327.9,1.3,1.2,2019,9,14,0550,Aqua,MODIS,80,6.0NRT,299.9,29.6,D
-2.89,112.904,335.1,1.3,1.1,2019,9,14,0550,Aqua,MODIS,41,6.0NRT,310.3,31.9,D
-2.892,112.892,341.2,1.3,1.1,2019,9,14,0550,Aqua,MODIS,66,6.0NRT,307.3,46.7,D
-2.894,112.881,337.5,1.3,1.1,2019,9,14,0550,Aqua,MODIS,87,6.0NRT,308,44.9,D
-2.895,112.869,338.1,1.3,1.1,2019,9,14,0550,Aqua,MODIS,88,6.0NRT,306.8,47.8,D
-2.618,114.757,336.3,1,1,2019,9,14,0550,Aqua,MODIS,71,6.0NRT,311.5,25.8,D
-2.635,114.635,339.5,1.1,1,2019,9,14,0550,Aqua,MODIS,89,6.0NRT,307.2,32.3,D
-2.877,112.925,327.9,1.3,1.1,2019,9,14,0550,Aqua,MODIS,33,6.0NRT,306.8,19.2,D
-2.88,112.902,345.1,1.3,1.1,2019,9,14,0550,Aqua,MODIS,92,6.0NRT,312.2,55.1,D
-2.882,112.891,346.9,1.3,1.1,2019,9,14,0550,Aqua,MODIS,92,6.0NRT,311.4,63.6,D
-2.884,112.879,352.1,1.3,1.1,2019,9,14,0550,Aqua,MODIS,96,6.0NRT,308.9,83.8,D
-2.885,112.868,339.5,1.3,1.1,2019,9,14,0550,Aqua,MODIS,89,6.0NRT,305.2,50.6,D
-2.566,115.06,322.1,1,1,2019,9,14,0550,Aqua,MODIS,46,6.0NRT,305.9,7.8,D
-2.609,114.755,333.9,1,1,2019,9,14,0550,Aqua,MODIS,54,6.0NRT,306.7,21.3,D
-2.63,114.606,335.9,1.1,1,2019,9,14,0550,Aqua,MODIS,86,6.0NRT,307.8,24.7,D
-2.867,112.924,330.3,1.3,1.1,2019,9,14,0550,Aqua,MODIS,32,6.0NRT,306.8,24.5,D
-2.869,112.912,347.7,1.3,1.1,2019,9,14,0550,Aqua,MODIS,94,6.0NRT,309.4,64.3,D
-2.87,112.901,341.1,1.3,1.1,2019,9,14,0550,Aqua,MODIS,87,6.0NRT,309.4,47.6,D
-2.872,112.889,345.4,1.3,1.1,2019,9,14,0550,Aqua,MODIS,90,6.0NRT,309.8,58.3,D
-2.873,112.878,331.8,1.3,1.1,2019,9,14,0550,Aqua,MODIS,36,6.0NRT,309.1,28.2,D
-2.875,112.866,326.3,1.3,1.1,2019,9,14,0550,Aqua,MODIS,78,6.0NRT,304.5,22.8,D
-2.928,112.487,315.6,1.4,1.2,2019,9,14,0550,Aqua,MODIS,42,6.0NRT,301,8.8,D
-2.362,116.423,336.5,1,1,2019,9,14,0550,Aqua,MODIS,86,6.0NRT,305.8,27.4,D
-2.54,115.177,323,1,1,2019,9,14,0550,Aqua,MODIS,51,6.0NRT,307.1,10.1,D
-2.621,114.604,327.1,1.1,1,2019,9,14,0550,Aqua,MODIS,49,6.0NRT,305.9,11.6,D
-2.859,112.911,342,1.3,1.1,2019,9,14,0550,Aqua,MODIS,90,6.0NRT,307.5,52.2,D
-2.86,112.899,351.7,1.3,1.1,2019,9,14,0550,Aqua,MODIS,96,6.0NRT,309.5,75.9,D
-2.862,112.888,360,1.3,1.1,2019,9,14,0550,Aqua,MODIS,100,6.0NRT,309.9,106.7,D
-2.863,112.876,356.1,1.3,1.1,2019,9,14,0550,Aqua,MODIS,98,6.0NRT,311.6,93.7,D
-2.865,112.865,342,1.3,1.1,2019,9,14,0550,Aqua,MODIS,90,6.0NRT,308.3,51.4,D
-2.867,112.853,327,1.3,1.1,2019,9,14,0550,Aqua,MODIS,58,6.0NRT,303.3,21.6,D
-2.353,116.421,320.7,1,1,2019,9,14,0550,Aqua,MODIS,61,6.0NRT,303.2,7.5,D
-2.589,114.762,333,1,1,2019,9,14,0550,Aqua,MODIS,65,6.0NRT,309,19.4,D
-2.849,112.909,326,1.3,1.1,2019,9,14,0550,Aqua,MODIS,76,6.0NRT,303.8,20.5,D
-2.85,112.898,329.3,1.3,1.1,2019,9,14,0550,Aqua,MODIS,67,6.0NRT,303.2,24.1,D
-2.853,112.875,335.5,1.3,1.1,2019,9,14,0550,Aqua,MODIS,54,6.0NRT,307.7,33.1,D
-2.855,112.863,344.8,1.3,1.1,2019,9,14,0550,Aqua,MODIS,92,6.0NRT,305.3,57.8,D
-2.856,112.852,326.9,1.3,1.1,2019,9,14,0550,Aqua,MODIS,47,6.0NRT,303.6,21.5,D
-2.602,114.602,326.1,1.1,1,2019,9,14,0550,Aqua,MODIS,68,6.0NRT,308.1,12,D
-2.845,112.862,338.3,1.3,1.1,2019,9,14,0550,Aqua,MODIS,88,6.0NRT,305.1,42.4,D
-2.326,116.475,316.9,1,1,2019,9,14,0550,Aqua,MODIS,50,6.0NRT,301.3,6.7,D
-2.327,116.466,321.3,1,1,2019,9,14,0550,Aqua,MODIS,68,6.0NRT,302.9,10.5,D
-2.335,116.412,325.9,1,1,2019,9,14,0550,Aqua,MODIS,76,6.0NRT,304.3,14.3,D
-2.491,115.321,328.6,1,1,2019,9,14,0550,Aqua,MODIS,77,6.0NRT,304.9,15.6,D
-2.541,114.975,327.8,1,1,2019,9,14,0550,Aqua,MODIS,75,6.0NRT,307.6,16.5,D
-2.586,114.66,322.5,1.1,1,2019,9,14,0550,Aqua,MODIS,71,6.0NRT,307.1,10.5,D
-2.844,112.867,337.5,1.3,1.1,2019,9,14,0550,Aqua,MODIS,87,6.0NRT,307.2,38.6,D
-2.534,114.955,319,1,1,2019,9,14,0550,Aqua,MODIS,55,6.0NRT,303.5,8,D
-2.626,114.317,319.1,1.1,1,2019,9,14,0550,Aqua,MODIS,51,6.0NRT,303.3,7,D
-2.627,114.307,350.5,1.1,1,2019,9,14,0550,Aqua,MODIS,95,6.0NRT,308.7,59,D
-2.629,114.297,339.5,1.1,1,2019,9,14,0550,Aqua,MODIS,89,6.0NRT,309.8,34.5,D
-2.63,114.288,360,1.1,1,2019,9,14,0550,Aqua,MODIS,99,6.0NRT,313.6,83,D
-2.813,113.014,338.9,1.3,1.1,2019,9,14,0550,Aqua,MODIS,88,6.0NRT,309.5,38.7,D
-2.476,115.3,340.8,1,1,2019,9,14,0550,Aqua,MODIS,89,6.0NRT,309.1,35,D
-2.477,115.291,324.7,1,1,2019,9,14,0550,Aqua,MODIS,47,6.0NRT,305.7,12.5,D
-2.508,115.073,325.6,1,1,2019,9,14,0550,Aqua,MODIS,63,6.0NRT,305.8,11.3,D
-2.509,115.064,325.4,1,1,2019,9,14,0550,Aqua,MODIS,65,6.0NRT,307.6,10.6,D
-2.615,114.325,327.8,1.1,1,2019,9,14,0550,Aqua,MODIS,79,6.0NRT,304.6,17.5,D
-2.617,114.315,344.1,1.1,1,2019,9,14,0550,Aqua,MODIS,92,6.0NRT,307.1,44.4,D
-2.618,114.306,329.4,1.1,1,2019,9,14,0550,Aqua,MODIS,71,6.0NRT,306.9,18.8,D
-2.801,113.023,333.1,1.3,1.1,2019,9,14,0550,Aqua,MODIS,61,6.0NRT,305.4,23.3,D
-2.553,114.693,325.2,1,1,2019,9,14,0550,Aqua,MODIS,46,6.0NRT,307.3,11.6,D
-2.605,114.333,327.1,1.1,1,2019,9,14,0550,Aqua,MODIS,71,6.0NRT,303.2,16.8,D
-2.606,114.324,334.1,1.1,1,2019,9,14,0550,Aqua,MODIS,85,6.0NRT,306,26.1,D
-2.544,114.692,328.6,1,1,2019,9,14,0550,Aqua,MODIS,45,6.0NRT,306.2,15.8,D
-2.545,114.683,340.5,1,1,2019,9,14,0550,Aqua,MODIS,89,6.0NRT,306.7,35.1,D
-2.815,112.781,335.7,1.3,1.1,2019,9,14,0550,Aqua,MODIS,86,6.0NRT,303.5,39.1,D
-2.267,116.568,322,1,1,2019,9,14,0550,Aqua,MODIS,70,6.0NRT,303.7,11.7,D
-2.268,116.559,315.2,1,1,2019,9,14,0550,Aqua,MODIS,13,6.0NRT,299.9,5.1,D
-2.518,114.812,321.9,1,1,2019,9,14,0550,Aqua,MODIS,71,6.0NRT,304.4,9.7,D
-2.566,114.474,322.9,1.1,1,2019,9,14,0550,Aqua,MODIS,71,6.0NRT,309.3,11.5,D
-2.858,112.408,324.8,1.4,1.2,2019,9,14,0550,Aqua,MODIS,77,6.0NRT,297,24,D
-2.859,112.396,328.5,1.4,1.2,2019,9,14,0550,Aqua,MODIS,80,6.0NRT,298.9,30.9,D
-2.323,116.109,324.2,1,1,2019,9,14,0550,Aqua,MODIS,74,6.0NRT,302.4,11.5,D
-2.434,115.331,338.4,1,1,2019,9,14,0550,Aqua,MODIS,87,6.0NRT,307.8,30.2,D
-2.441,115.286,326.8,1,1,2019,9,14,0550,Aqua,MODIS,77,6.0NRT,306.5,15.3,D
-2.556,114.473,320.9,1.1,1,2019,9,14,0550,Aqua,MODIS,55,6.0NRT,307,9.9,D
-2.586,114.262,349,1.1,1,2019,9,14,0550,Aqua,MODIS,79,6.0NRT,310.6,53.8,D
-2.792,112.801,338.4,1.3,1.1,2019,9,14,0550,Aqua,MODIS,87,6.0NRT,302.9,45.1,D
-3.048,110.966,340.7,1.8,1.3,2019,9,14,0550,Aqua,MODIS,0,6.0NRT,303.5,73.2,D
-2.298,116.224,320.1,1,1,2019,9,14,0550,Aqua,MODIS,60,6.0NRT,303.4,7.9,D
-2.755,112.994,335.6,1.3,1.1,2019,9,14,0550,Aqua,MODIS,58,6.0NRT,303.2,35.4,D
-2.756,112.982,345.6,1.3,1.1,2019,9,14,0550,Aqua,MODIS,84,6.0NRT,308.9,58.4,D
-2.758,112.971,353,1.3,1.1,2019,9,14,0550,Aqua,MODIS,96,6.0NRT,308.6,81.3,D
-2.78,112.811,328.8,1.3,1.1,2019,9,14,0550,Aqua,MODIS,65,6.0NRT,301.6,26.5,D
-2.782,112.8,364.1,1.3,1.1,2019,9,14,0550,Aqua,MODIS,100,6.0NRT,306,130.1,D
-2.79,112.741,322.9,1.3,1.1,2019,9,14,0550,Aqua,MODIS,72,6.0NRT,299.7,19.5,D
-3.034,110.98,323.1,1.8,1.3,2019,9,14,0550,Aqua,MODIS,63,6.0NRT,303.7,22.5,D
-3.036,110.964,320.1,1.8,1.3,2019,9,14,0550,Aqua,MODIS,41,6.0NRT,303.9,18,D
-2.745,112.992,349.7,1.3,1.1,2019,9,14,0550,Aqua,MODIS,95,6.0NRT,304.5,73.3,D
-2.746,112.981,359.6,1.3,1.1,2019,9,14,0550,Aqua,MODIS,99,6.0NRT,315.3,104.1,D
-2.748,112.97,390.6,1.3,1.1,2019,9,14,0550,Aqua,MODIS,100,6.0NRT,320.3,271,D
-2.772,112.798,340.3,1.3,1.1,2019,9,14,0550,Aqua,MODIS,89,6.0NRT,301.7,53.2,D
-2.773,112.787,324.9,1.3,1.1,2019,9,14,0550,Aqua,MODIS,67,6.0NRT,300.4,22.1,D
-2.785,112.705,321.3,1.3,1.1,2019,9,14,0550,Aqua,MODIS,37,6.0NRT,301.5,14.9,D
-2.863,112.14,350.9,1.4,1.2,2019,9,14,0550,Aqua,MODIS,95,6.0NRT,302.7,89.3,D
-2.865,112.127,343.4,1.4,1.2,2019,9,14,0550,Aqua,MODIS,91,6.0NRT,301.1,61.6,D
-2.241,116.49,318.6,1,1,2019,9,14,0550,Aqua,MODIS,48,6.0NRT,300.9,8.9,D
-2.291,116.141,326.4,1,1,2019,9,14,0550,Aqua,MODIS,60,6.0NRT,304.3,12.6,D
-2.314,115.98,325.6,1,1,2019,9,14,0550,Aqua,MODIS,54,6.0NRT,302.3,12,D
-2.398,115.39,320.8,1,1,2019,9,14,0550,Aqua,MODIS,65,6.0NRT,305.8,9.6,D
-2.509,114.61,344.1,1.1,1,2019,9,14,0550,Aqua,MODIS,92,6.0NRT,308.4,42.7,D
-2.51,114.601,331.9,1.1,1,2019,9,14,0550,Aqua,MODIS,83,6.0NRT,306.4,21.3,D
-2.735,112.991,325.4,1.3,1.1,2019,9,14,0550,Aqua,MODIS,77,6.0NRT,303.9,21.9,D
-2.736,112.98,348.1,1.3,1.1,2019,9,14,0550,Aqua,MODIS,94,6.0NRT,311.9,67.5,D
-2.738,112.968,388.7,1.3,1.1,2019,9,14,0550,Aqua,MODIS,100,6.0NRT,317.9,256.5,D
-2.852,112.138,354,1.4,1.2,2019,9,14,0550,Aqua,MODIS,97,6.0NRT,303.3,100.6,D
-3.004,111.023,321.4,1.7,1.3,2019,9,14,0550,Aqua,MODIS,54,6.0NRT,303.7,14.6,D
-2.242,116.421,318.5,1,1,2019,9,14,0550,Aqua,MODIS,35,6.0NRT,301.2,5.6,D
-2.283,116.134,356.6,1,1,2019,9,14,0550,Aqua,MODIS,98,6.0NRT,304.9,67.2,D
-2.5,114.623,335.5,1.1,1,2019,9,14,0550,Aqua,MODIS,59,6.0NRT,303.1,22.4,D
-2.501,114.613,351.7,1.1,1,2019,9,14,0550,Aqua,MODIS,93,6.0NRT,309.8,53.7,D
-2.503,114.604,342.7,1.1,1,2019,9,14,0550,Aqua,MODIS,61,6.0NRT,311.5,34.5,D
-2.734,112.997,316.8,1.3,1.1,2019,9,14,0550,Aqua,MODIS,62,6.0NRT,301.3,11.6,D
-2.736,112.986,336.3,1.3,1.1,2019,9,14,0550,Aqua,MODIS,87,6.0NRT,307.8,41,D
-2.857,112.147,328.7,1.4,1.2,2019,9,14,0550,Aqua,MODIS,20,6.0NRT,302.1,27.5,D
-2.859,112.134,355.1,1.4,1.2,2019,9,14,0550,Aqua,MODIS,97,6.0NRT,302.6,104.8,D
-2.861,112.121,324.5,1.4,1.2,2019,9,14,0550,Aqua,MODIS,47,6.0NRT,298,15.2,D
-3.027,110.974,322.2,1.8,1.3,2019,9,14,0550,Aqua,MODIS,19,6.0NRT,303.6,19.3,D
-2.251,116.294,326.6,1,1,2019,9,14,0550,Aqua,MODIS,77,6.0NRT,302.4,13.9,D
-2.255,116.267,329.2,1,1,2019,9,14,0550,Aqua,MODIS,80,6.0NRT,302,17,D
-2.495,114.593,345.2,1.1,1,2019,9,14,0550,Aqua,MODIS,92,6.0NRT,304.4,38.6,D
-2.724,112.995,341.6,1.3,1.1,2019,9,14,0550,Aqua,MODIS,90,6.0NRT,301.9,52.2,D
-2.726,112.984,346,1.3,1.1,2019,9,14,0550,Aqua,MODIS,92,6.0NRT,305.2,61.7,D
-2.728,112.973,351.5,1.3,1.1,2019,9,14,0550,Aqua,MODIS,96,6.0NRT,308.4,76.5,D
-2.847,112.145,334.3,1.4,1.2,2019,9,14,0550,Aqua,MODIS,77,6.0NRT,302.8,40.1,D
-2.848,112.132,343.6,1.4,1.2,2019,9,14,0550,Aqua,MODIS,91,6.0NRT,302.9,63.1,D
-3.025,110.909,322.2,1.8,1.3,2019,9,14,0550,Aqua,MODIS,0,6.0NRT,304.3,24.3,D
-2.254,116.212,324,1,1,2019,9,14,0550,Aqua,MODIS,74,6.0NRT,304.6,12.2,D
-2.255,116.203,327.8,1,1,2019,9,14,0550,Aqua,MODIS,78,6.0NRT,305.1,16.7,D
-2.346,115.569,329.1,1,1,2019,9,14,0550,Aqua,MODIS,79,6.0NRT,304.7,18.7,D
-2.714,112.994,352.7,1.3,1.1,2019,9,14,0550,Aqua,MODIS,96,6.0NRT,301.4,82,D
